      32 15   0.19059  -0.46225  27.21148  0.188900E+00 -0.345534E+00  0.542257E+00  -100.0  -100.0  0.1000E+01
      32 15  -0.23382  -0.44196  68.81821 -0.601624E-01 -0.498833E-01  0.277749E+01  -100.0  -100.0  0.1000E+01
      32 15  -0.30692  -0.39471  97.55106 -0.243552E-01 -0.134390E+00  0.459449E+01  -100.0  -100.0  0.1000E+01
      32 15  -0.19189   0.46171  74.75805 -0.534988E-01  0.152315E+00  0.141034E+02  -100.0  -100.0  0.1000E+01
      33 15  -0.25421  -0.43056  34.11556 -0.248669E+00 -0.121327E+01  0.303831E+01  -100.0  -100.0  0.1000E+01
      33 15   0.34821   0.35882  37.55209  0.136861E+00  0.212584E-01  0.108397E+01  -100.0  -100.0  0.1000E+01
      33 15   0.26231   0.42567  22.29270  0.259298E+00  0.266375E+00  0.214516E+01  -100.0  -100.0  0.1000E+01
      33 15  -0.40436   0.29410  22.23813 -0.506227E-01  0.449484E-01  0.374469E+00  -100.0  -100.0  0.1000E+01
      33 15   0.06351  -0.49595  21.99902  0.228349E-01 -0.164870E+00  0.518110E+00  -100.0  -100.0  0.1000E+01
      34 15  -0.49382  -0.07835  41.80406 -0.804604E+00 -0.265145E+00  0.380161E+01  -100.0  -100.0  0.1000E+01
      35 15  -0.19228   0.46155  51.32018 -0.111237E+00  0.268379E+00  0.379993E+01  -100.0  -100.0  0.1000E+01
      35 15  -0.12004  -0.48538  47.81790 -0.126695E+00 -0.507104E+00  0.216398E+01  -100.0  -100.0  0.1000E+01
      35 15  -0.31476   0.38849  90.19120 -0.175571E-01  0.129149E+00 -0.147810E+00  -100.0  -100.0  0.1000E+01
      35 15  -0.26096  -0.42650  93.18531 -0.161658E-01 -0.150089E+00  0.147416E+01  -100.0  -100.0  0.1000E+01
      36 15   0.46194   0.19135  49.99752  0.156872E+00  0.623211E-01  0.578718E+01  -100.0  -100.0  0.1000E+01
      38 15   0.31405   0.38907  65.07715  0.503529E+00  0.415663E+00  0.110772E+01  -100.0  -100.0  0.1000E+01
      38 15  -0.49981  -0.01375  43.87764 -0.289147E+00  0.247388E-01  0.188855E+02  -100.0  -100.0  0.1000E+01
      38 15   0.18453  -0.46470  14.21923  0.194883E+00 -0.489238E+00  0.502016E+01  -100.0  -100.0  0.1000E+01
      39 15   0.24332  -0.43680   1.54566  0.201739E+00 -0.366928E+00 -0.131166E+00  -100.0  -100.0  0.1000E+01
      39 15   0.35802  -0.34903  37.16331  0.263749E+00 -0.451107E+00  0.232271E+01  -100.0  -100.0  0.1000E+01
      39 15  -0.48704   0.11308  12.15543 -0.166989E+00  0.259260E-01  0.223267E+01  -100.0  -100.0  0.1000E+01
      39 15  -0.49968   0.01775  40.99657 -0.673992E+00 -0.430050E+00  0.637623E+01  -100.0  -100.0  0.1000E+01
      40 15  -0.48994   0.09981  76.30795 -0.168932E+00  0.720524E-01  0.979386E+01  -100.0  -100.0  0.1000E+01
      41 15   0.43667   0.24355  54.01282  0.618049E+00  0.113425E+00  0.552699E+00  -100.0  -100.0  0.1000E+01
      42 15   0.28025  -0.41408  28.36046  0.320633E-01 -0.113334E+01  0.116041E+02  -100.0  -100.0  0.1000E+01
      42 15  -0.37980   0.32520  13.23551 -0.226637E+00  0.190060E+00  0.570863E+01  -100.0  -100.0  0.1000E+01
      43 15  -0.02791  -0.49922   4.52516 -0.104998E-01 -0.120815E+00  0.565288E+00  -100.0  -100.0  0.1000E+01
      43 15   0.43422  -0.24790  26.45159  0.761343E+00 -0.309297E+00  0.136643E+01  -100.0  -100.0  0.1000E+01
      44 15  -0.42234  -0.26764  68.27498 -0.507063E+00 -0.446680E-01  0.725769E+00  -100.0  -100.0  0.1000E+01
      46 15   0.35065   0.35643  79.66087  0.327240E+00  0.335050E+00  0.826200E+00  -100.0  -100.0  0.1000E+01
      49 15   0.47797   0.14678  46.45567  0.264846E+00  0.424502E-03  0.293866E+00  -100.0  -100.0  0.1000E+01
      49 15  -0.46531   0.18300  51.36850 -0.554228E+00  0.478780E-01  0.686633E+01  -100.0  -100.0  0.1000E+01
      49 15  -0.07455   0.49441  77.52876 -0.132768E+00  0.527845E+00  0.204207E+02  -100.0  -100.0  0.1000E+01
      49 15   0.44949  -0.21899  27.31330  0.463872E+00 -0.256244E+00  0.207088E+01  -100.0  -100.0  0.1000E+01
      50 15  -0.46126   0.19298  80.47868 -0.469372E+00  0.265843E+00  0.915273E+01  -100.0  -100.0  0.1000E+01
      54 15  -0.04418   0.49804  79.26541  0.320655E+00  0.520833E+00  0.308459E+01  -100.0  -100.0  0.1000E+01
      55 15  -0.26513  -0.26270 140.00000 -0.346766E-01 -0.123107E+00  0.128286E+02  -100.0  -100.0  0.1000E+01
      55 15   0.46438  -0.18534 123.24854  0.891206E-01 -0.432644E-01  0.349011E+01  -100.0  -100.0  0.1000E+01
      55 15  -0.11030   0.48768  59.36267 -0.416012E-01  0.116603E+00  0.356622E+00  -100.0  -100.0  0.1000E+01
      58 15   0.04734  -0.49775  36.27441 -0.260781E-01 -0.217455E+00  0.687516E+01  -100.0  -100.0  0.1000E+01
      58 15   0.41111   0.28458  14.73454  0.305170E+00  0.221406E+00  0.444472E+01  -100.0  -100.0  0.1000E+01
      61 15   0.47940   0.14203  19.25211  0.548854E+00  0.223973E+00  0.465654E+01  -100.0  -100.0  0.1000E+01
      61 15  -0.42377  -0.26537  50.63233 -0.492893E+00 -0.427834E-01  0.355081E+00  -100.0  -100.0  0.1000E+01
      61 15  -0.47584  -0.15355  40.44852 -0.151586E+00 -0.514139E-01  0.126567E+02  -100.0  -100.0  0.1000E+01
      62 15   0.20298  -0.45695 126.25434 -0.126439E-02 -0.180375E+00  0.157856E+01  -100.0  -100.0  0.1000E+01
      62 15   0.32158   0.38287 120.41273  0.124896E+00  0.168145E+00  0.674421E+00  -100.0  -100.0  0.1000E+01
      63 15   0.34256  -0.36421   4.68109  0.189788E+00 -0.205181E+00  0.961641E+00  -100.0  -100.0  0.1000E+01
      65 15  -0.49814  -0.04312  64.07777 -0.317659E+00 -0.446199E-01  0.275878E+02  -100.0  -100.0  0.1000E+01
      65 15   0.47812   0.14630  71.59379  0.189477E+00  0.916219E-01  0.579545E+01  -100.0  -100.0  0.1000E+01
      65 15   0.49938  -0.02485  70.44493  0.332969E+00 -0.149204E+00  0.683465E+01  -100.0  -100.0  0.1000E+01
      66 15   0.46407  -0.18611  73.51727  0.226169E+00 -0.163507E+00  0.561779E+01  -100.0  -100.0  0.1000E+01
      66 15   0.43770  -0.24170  62.78962  0.223974E+00 -0.207509E+00  0.925979E+00  -100.0  -100.0  0.1000E+01
      66 15  -0.47335   0.16105  64.67669 -0.355200E+00  0.327788E+00  0.734952E+01  -100.0  -100.0  0.1000E+01
      66 15  -0.17720  -0.46755  62.54254 -0.450590E+00 -0.470900E+00  0.187817E+02  -100.0  -100.0  0.1000E+01
      68 15  -0.24849  -0.43388 103.48617 -0.224753E+00 -0.201930E+00  0.610503E+01  -100.0  -100.0  0.1000E+01
      70 15   0.34779   0.35922   9.57111  0.812128E+00  0.838948E+00  0.115917E+01  -100.0  -100.0  0.1000E+01
      70 15   0.48125   0.13563  71.11810  0.846375E+00  0.241449E+00  0.340169E+01  -100.0  -100.0  0.1000E+01
      71 15  -0.48205  -0.13279  58.38823 -0.973718E-01 -0.178189E+00  0.692218E+01  -100.0  -100.0  0.1000E+01
      71 15  -0.20311   0.45689  35.55181 -0.240241E+00  0.270081E+00  0.185978E+01  -100.0  -100.0  0.1000E+01
      71 15   0.41116  -0.28451  46.63664  0.179045E+00 -0.404753E-01  0.341674E+00  -100.0  -100.0  0.1000E+01
      72 15  -0.22254   0.44774   7.36298 -0.677509E-01  0.124592E+00 -0.214787E+00  -100.0  -100.0  0.1000E+01
      73 15   0.45222  -0.21330  10.40833  0.261946E+00 -0.134391E+00  0.353363E+01  -100.0  -100.0  0.1000E+01
      73 15  -0.49051  -0.09695  38.07968 -0.435822E+00 -0.126866E+00  0.263903E+01  -100.0  -100.0  0.1000E+01
      73 15  -0.47472  -0.15698  29.04162 -0.277992E+00  0.128334E+00  0.440668E+01  -100.0  -100.0  0.1000E+01
      74 15  -0.06684  -0.49551  14.55857 -0.850508E-01 -0.638537E+00  0.592313E+00  -100.0  -100.0  0.1000E+01
      74 15   0.17167   0.46961  29.69019  0.100042E+00  0.367531E+00  0.335361E+01  -100.0  -100.0  0.1000E+01
      76 15  -0.25461  -0.43032  51.25708 -0.317649E+00 -0.256113E+00  0.434633E+00  -100.0  -100.0  0.1000E+01
      76 15  -0.46276   0.18934  51.17142 -0.756535E-01  0.312630E-01  0.158105E+01  -100.0  -100.0  0.1000E+01
      76 15  -0.26616  -0.42327  18.59381 -0.639183E-01 -0.974784E-01  0.332153E+01  -100.0  -100.0  0.1000E+01
      77 15   0.38835   0.31494  25.78267  0.119306E+00  0.114510E+00  0.102610E+01  -100.0  -100.0  0.1000E+01
      77 15   0.40430  -0.29417  94.03064  0.206084E+00 -0.497769E+00  0.202908E+01  -100.0  -100.0  0.1000E+01
      77 15   0.40726   0.29007  22.87200  0.937061E+00  0.648476E+00  0.349304E+02  -100.0  -100.0  0.1000E+01
      78 15  -0.14442  -0.47869  21.01641 -0.377090E-01 -0.903136E-01  0.694184E+00  -100.0  -100.0  0.1000E+01
      78 15   0.42812   0.25830  25.66038  0.212129E+00  0.157090E+00  0.438280E+01  -100.0  -100.0  0.1000E+01
      78 15   0.43289   0.25021  45.25049  0.168143E+00  0.102662E+00  0.559722E+01  -100.0  -100.0  0.1000E+01
      78 15   0.48628   0.11632  29.21203  0.275801E+00  0.448509E-01  0.293262E+01  -100.0  -100.0  0.1000E+01
      78 15  -0.46724   0.17800  29.33132 -0.461209E+00  0.308250E+00  0.367728E+01  -100.0  -100.0  0.1000E+01
      79 15   0.44490  -0.22817  21.53484  0.248375E+00 -0.123612E+00  0.750688E+00  -100.0  -100.0  0.1000E+01
      79 15   0.34024   0.36638 126.15806  0.210292E+00  0.435641E+00  0.230710E+01  -100.0  -100.0  0.1000E+01
      80 15  -0.49487  -0.07143 102.18383 -0.485531E+00 -0.151664E+00  0.244253E+01  -100.0  -100.0  0.1000E+01
      80 15   0.41189  -0.28346 112.56788  0.204715E+00 -0.204223E+00  0.771848E+00  -100.0  -100.0  0.1000E+01
      80 15  -0.16050   0.47354 125.34895  0.132929E+00  0.233964E+00  0.532626E+00  -100.0  -100.0  0.1000E+01
      81 15  -0.30367   0.39722  61.71366 -0.126848E+00  0.253748E+00  0.297581E+00  -100.0  -100.0  0.1000E+01
      82 15  -0.19605  -0.45996  51.60499 -0.267186E+00 -0.681578E+00  0.845678E+01  -100.0  -100.0  0.1000E+01
      83 15   0.16282  -0.47275  35.13543  0.111479E+00 -0.376518E+00  0.131248E+02  -100.0  -100.0  0.1000E+01
      83 15   0.37270  -0.33331  34.70856  0.743058E+00 -0.532918E+00  0.187523E+02  -100.0  -100.0  0.1000E+01
      83 15   0.19072   0.46220  41.99829  0.434610E-01  0.248580E+00  0.214992E+01  -100.0  -100.0  0.1000E+01
      84 15   0.27013   0.42075  90.94603  0.363329E+00  0.572404E+00  0.568014E+01  -100.0  -100.0  0.1000E+01
      84 15   0.41213  -0.28311  90.16947  0.253511E+00 -0.220935E+00  0.216922E+01  -100.0  -100.0  0.1000E+01
      84 15  -0.42564  -0.26236  73.55936 -0.890966E+00 -0.449563E+00  0.354771E+01  -100.0  -100.0  0.1000E+01
      84 15   0.48471   0.12268  96.84665  0.403522E+00  0.181987E-02  0.313083E+00  -100.0  -100.0  0.1000E+01
      84 15   0.20436  -0.45633 102.36140 -0.129149E+00 -0.355505E+00  0.876382E+00  -100.0  -100.0  0.1000E+01
      85 15  -0.47699   0.14993  57.95437 -0.101003E+00  0.874991E-01  0.111130E+02  -100.0  -100.0  0.1000E+01
      86 15   0.41152   0.28400 129.79055  0.312711E+00  0.163415E+00  0.299211E+01  -100.0  -100.0  0.1000E+01
      87 15   0.48583   0.11820 113.00490  0.442790E+00  0.203629E+00  0.148822E+01  -100.0  -100.0  0.1000E+01
      88 15  -0.32990  -0.37572 117.19526 -0.877615E-01 -0.354816E+00  0.120790E+02  -100.0  -100.0  0.1000E+01
      89 15  -0.07369  -0.49454  44.16871  0.660969E-01 -0.591886E+00  0.211698E+02  -100.0  -100.0  0.1000E+01
      89 15   0.10216   0.48945 135.31237  0.186689E+00  0.343997E+00  0.143220E+01  -100.0  -100.0  0.1000E+01
      90 15  -0.38897   0.31417  54.44504 -0.511378E+00  0.639155E+00  0.575434E+01  -100.0  -100.0  0.1000E+01
      90 15  -0.17953  -0.46666  50.17010 -0.233972E+00 -0.640989E+00  0.507035E+01  -100.0  -100.0  0.1000E+01
      90 15   0.04218   0.49822  49.31393  0.273987E-01  0.248952E+00  0.166544E+01  -100.0  -100.0  0.1000E+01
      90 15  -0.39941  -0.30079  46.90675 -0.351362E+00 -0.223383E+00  0.517332E+00  -100.0  -100.0  0.1000E+01
      93 15   0.47392  -0.15937  82.85159  0.286841E+00  0.143045E+00  0.913677E+00  -100.0  -100.0  0.1000E+01
      93 15  -0.43205   0.25166  38.76746 -0.645107E+00  0.303499E+00  0.383430E+01  -100.0  -100.0  0.1000E+01
      94 15  -0.29207   0.40583  12.68602 -0.486654E+00  0.664755E+00  0.192153E+02  -100.0  -100.0  0.1000E+01
      94 15   0.42255  -0.26730  22.77419  0.375070E+00 -0.223357E+00  0.322884E+01  -100.0  -100.0  0.1000E+01
      94 15   0.47490   0.15643  78.63042  0.240566E+00  0.124816E+00  0.182378E+01  -100.0  -100.0  0.1000E+01
      94 15  -0.48736  -0.11171  95.97434 -0.202552E+00 -0.274313E-01  0.658850E+01  -100.0  -100.0  0.1000E+01
      94 15   0.49574   0.06515  30.36969  0.496486E+00 -0.463521E-01  0.225437E+01  -100.0  -100.0  0.1000E+01
      95 15  -0.47932   0.14232 125.06828 -0.314188E+00  0.297978E+00  0.152935E+02  -100.0  -100.0  0.1000E+01
      95 15   0.23425  -0.44173  35.58085  0.207377E+00 -0.409254E+00  0.136419E+01  -100.0  -100.0  0.1000E+01
      96 15  -0.49223  -0.08781   9.61684 -0.668596E+00 -0.125832E+00  0.216772E+01  -100.0  -100.0  0.1000E+01
      97 15  -0.49959  -0.02018  47.20092 -0.236188E+00 -0.218487E-01  0.189938E+01  -100.0  -100.0  0.1000E+01
      97 15  -0.41507  -0.27877  84.15140 -0.286122E+00 -0.276256E+00  0.707840E+01  -100.0  -100.0  0.1000E+01
      98 15  -0.49804  -0.04423  30.22925 -0.338311E+00 -0.375383E-01  0.328852E+00  -100.0  -100.0  0.1000E+01
      98 15   0.18934   0.46276  71.38514  0.427944E+00  0.532191E+00  0.915110E+00  -100.0  -100.0  0.1000E+01
      98 15   0.47556  -0.15440 115.28546  0.568087E+00 -0.231978E+00  0.442160E+00  -100.0  -100.0  0.1000E+01
      98 15   0.28676   0.40959 125.20111  0.223948E+00  0.172917E+00  0.139110E+01  -100.0  -100.0  0.1000E+01
     100 15  -0.48387   0.12597  59.02179 -0.154335E+00 -0.345230E+00  0.159799E+01  -100.0  -100.0  0.1000E+01
     101 15  -0.45792  -0.20078  82.87048 -0.377655E+00 -0.159902E+00  0.101646E+02  -100.0  -100.0  0.1000E+01
     102 15  -0.11142   0.48743 120.05853 -0.106035E+00  0.243175E+00  0.235391E+01  -100.0  -100.0  0.1000E+01
     102 15   0.46630  -0.18045  50.72549  0.588360E+00 -0.345522E-01  0.386660E+00  -100.0  -100.0  0.1000E+01
     102 15  -0.42906  -0.05259 140.00000 -0.365006E+00  0.103605E+00  0.112466E+02  -100.0  -100.0  0.1000E+01
     103 15  -0.42998  -0.25517  33.67683 -0.429046E+00 -0.432904E+00  0.642683E+01  -100.0  -100.0  0.1000E+01
     103 15  -0.30386  -0.39707  35.01843 -0.369765E+00 -0.506889E+00  0.933610E+01  -100.0  -100.0  0.1000E+01
     103 15  -0.49946  -0.02326  38.92456 -0.463001E+00 -0.315705E-01  0.499865E+01  -100.0  -100.0  0.1000E+01
     104 15  -0.15081  -0.47671  50.32622 -0.156686E+00 -0.495487E+00  0.177565E+01  -100.0  -100.0  0.1000E+01
     104 15   0.41156  -0.28393  66.95268  0.406498E+00 -0.258697E+00  0.252957E+01  -100.0  -100.0  0.1000E+01
     104 15   0.46617  -0.18079  77.76658  0.235568E+00 -0.918521E-01  0.515151E+01  -100.0  -100.0  0.1000E+01
     104 15  -0.49941  -0.02419  92.89836 -0.838949E-01  0.522182E-01  0.218710E+01  -100.0  -100.0  0.1000E+01
     104 15  -0.27134  -0.41997  51.80332 -0.164178E+00 -0.246903E+00  0.116989E+01  -100.0  -100.0  0.1000E+01
     104 15   0.49863  -0.03696  69.65104  0.194153E+00  0.167663E-01  0.270458E+01  -100.0  -100.0  0.1000E+01
     105 15   0.30889  -0.39317  51.18652  0.183564E+00 -0.242475E+00  0.121843E+02  -100.0  -100.0  0.1000E+01
     105 15   0.34816  -0.35886  65.56256  0.473559E-01 -0.327652E+00  0.511544E+00  -100.0  -100.0  0.1000E+01
     105 15  -0.24306  -0.43695  73.77524 -0.135649E+00 -0.139180E+00  0.235432E+01  -100.0  -100.0  0.1000E+01
     105 15   0.04654   0.49783  70.39005 -0.103162E+00  0.168521E+00  0.248973E+01  -100.0  -100.0  0.1000E+01
     106 15   0.49390   0.07788  66.14392  0.271384E+00 -0.704923E-02  0.129980E+01  -100.0  -100.0  0.1000E+01
     106 15   0.43941   0.23857  67.24090  0.196102E+00  0.723997E+00  0.713257E+01  -100.0  -100.0  0.1000E+01
     106 15  -0.32372  -0.38106  42.60842 -0.403270E+00 -0.363200E+00  0.866297E+01  -100.0  -100.0  0.1000E+01
     107 15   0.32612  -0.37900 121.32047  0.366295E+00 -0.329775E+00  0.132980E+02  -100.0  -100.0  0.1000E+01
     108 15   0.45834   0.19981  44.47780  0.724445E+00  0.478278E+00  0.439350E+01  -100.0  -100.0  0.1000E+01
     108 15   0.13932   0.48020  65.25755  0.185484E+00  0.389114E+00  0.172801E+01  -100.0  -100.0  0.1000E+01
     108 15  -0.40673  -0.29080  55.70465 -0.139576E+00 -0.107918E+00  0.185271E+01  -100.0  -100.0  0.1000E+01
     108 15  -0.21519   0.45132  57.39581 -0.413439E+00  0.777269E+00  0.232215E+02  -100.0  -100.0  0.1000E+01
     109 15   0.44175   0.23422  65.34658  0.514527E+00  0.246966E+00  0.531723E+01  -100.0  -100.0  0.1000E+01
     109 15  -0.44861  -0.22080  63.24924 -0.110676E+01 -0.585023E+00  0.274294E+01  -100.0  -100.0  0.1000E+01
     110 15  -0.48999  -0.09953  34.60310 -0.265878E+00 -0.662254E-01  0.668832E+01  -100.0  -100.0  0.1000E+01
     112 15   0.49623  -0.06125 107.23108  0.280725E+00 -0.168529E-01  0.867335E+00  -100.0  -100.0  0.1000E+01
     113 15   0.45658  -0.20379  98.33785  0.297918E+00  0.233662E-01  0.241746E+00  -100.0  -100.0  0.1000E+01
     116 15   0.49315  -0.08251  38.43190  0.196882E+00 -0.334706E-01  0.119046E+02  -100.0  -100.0  0.1000E+01
     116 15  -0.20150   0.45760  25.12442 -0.176456E-01  0.512156E-01  0.418753E-01  -100.0  -100.0  0.1000E+01
     116 15   0.47079   0.16840  15.14056  0.769667E+00  0.353551E+00  0.632383E+01  -100.0  -100.0  0.1000E+01
     116 15  -0.09273  -0.49133  17.79617 -0.153363E+00 -0.872449E+00  0.155986E+02  -100.0  -100.0  0.1000E+01
     117 15  -0.49301   0.08334 114.78836 -0.238951E+00  0.410776E-01  0.190364E+01  -100.0  -100.0  0.1000E+01
     118 15   0.27790  -0.41566  42.32666  0.230801E+00 -0.343488E+00  0.730796E+01  -100.0  -100.0  0.1000E+01
     118 15   0.00669  -0.49996  87.00706  0.142637E-01 -0.234057E+00  0.227938E+02  -100.0  -100.0  0.1000E+01
     118 15   0.12101  -0.48514  67.19440  0.450486E-01 -0.215748E+00  0.999679E+01  -100.0  -100.0  0.1000E+01
     118 15  -0.49001  -0.09947  49.81196 -0.108834E+01 -0.445491E+00  0.658081E+01  -100.0  -100.0  0.1000E+01
     119 15   0.41280   0.28212  32.20183  0.176147E+00  0.103774E+00  0.149173E+01  -100.0  -100.0  0.1000E+01
     120 15  -0.23093   0.44348  36.38731 -0.219526E+00  0.409932E+00  0.498042E+01  -100.0  -100.0  0.1000E+01
     121 15   0.42438   0.26438  63.13087  0.263713E+00  0.150242E+00  0.137068E+02  -100.0  -100.0  0.1000E+01
